income,loan_amount,credit_score,employment_years,default
36336.131449495755,24021.816013865053,606.2005183685567,8,0
38074.44064638908,34884.9000717363,762.4665812740519,15,0
43773.652255336245,39576.56308658434,672.2599636552653,18,0
124439.08428692976,19812.996014050463,784.0881971176007,13,0
77133.9426421581,46596.37827585604,788.0003269034073,19,0
39121.178995150294,47230.98413084944,524.4902004948448,7,0
33038.6057006256,6831.069671801453,375.5887735634972,9,0
58732.25963477508,5670.895499735832,646.6560107022035,19,0
123742.0174315788,24127.984856797746,780.5603541246808,0,0
67379.78023215366,31579.036294444635,341.2243393071184,19,0
40786.65683821195,17505.71363534277,606.8578001965652,4,0
72535.1036010008,16673.618798859847,363.24973966290315,14,0
92190.50244731747,35525.02233691358,314.84779546536106,7,0
23845.9438729418,32076.69280950064,673.7994446674584,9,0
101593.4341872225,12521.609374689935,675.0172865296902,5,0
71363.0978919226,44802.54334693214,630.3619247479991,14,0
21264.36376705527,35598.923157248144,772.5725421459885,14,0
107605.62186302952,21315.931212605374,344.48204188641307,9,0
112610.39262314426,35763.11104960175,357.89314393431766,18,0
101749.17251262876,10069.388904551717,775.494490888696,3,0
64450.92828779489,26071.525605832525,576.8021959374447,5,0
88848.63102857495,12604.298430180168,450.1790448610305,14,1
70330.5017973466,6864.406075779649,705.9863378919081,5,0
111080.82492076028,20224.68216297349,791.9220474324211,17,0
95865.42421037953,11783.096756635246,679.2818074116292,10,0
30633.88479756847,33508.30806292211,735.5629281731469,11,0
103602.16256846966,35333.05523079696,455.37348210735587,7,0
109340.9938639142,11691.15378019715,458.82644767579836,13,0
68191.28347991093,6107.585252154182,775.2681341950479,3,0
133852.15152476158,40676.47527358222,638.1745667603684,17,0
129591.86612984515,5092.565932785303,428.78951342055507,5,0
42771.64810696592,20476.08901327049,588.2889985042167,5,0
137554.6201031629,27256.24841205514,677.2232593097372,18,0
77313.40829436008,41838.89848422948,420.2019946879334,1,0
114087.45484245813,42735.13892357633,660.1985245142548,3,0
125832.61090574067,37622.27482747049,323.17966739977226,4,0
85664.61473905969,16123.893014295403,467.0303926522887,14,1
71883.25211820604,37408.41204436269,670.6844964493631,2,0
139008.6779199628,16094.263904462376,382.1419860194459,15,0
50010.96188160502,14657.368627926575,422.2094668533744,12,0
53406.11010348878,29620.75794037396,783.5013096971142,11,0
67010.64082174681,35548.44997253282,670.8766046873847,8,0
131730.55113617354,7387.329466025627,574.4052906411705,10,0
142042.47434769987,7701.01705060738,415.99136567009873,7,0
48608.802918132045,40287.680906755544,487.77531112024195,6,1
132303.1191920619,43677.37629344659,615.8817740580475,3,1
53566.38473091401,32199.84123538523,385.42192664756766,1,1
146183.36207748545,24297.26043680987,564.9592439440039,18,0
97663.0259576057,43039.24158196337,524.9359167759123,11,0
20921.24076815971,37796.76647488986,562.1780377851901,2,0
24436.887529253123,31081.738929407085,358.05845170416467,18,1
39172.9890046121,19389.070487694353,358.5733978747657,2,1
44384.51051643837,13909.777774556731,830.2610240104767,18,0
119790.48596745756,23840.286767218204,838.6522535486228,18,0
48959.563934203485,17907.01591820952,534.3905618515,6,0
145988.41060648178,20266.63644805074,733.9474995079605,13,0
102694.56743638197,28203.39748904146,660.6852848076924,3,0
110027.2762029573,12609.22806282244,364.3042700401139,5,0
48316.14750707698,41277.95060332215,463.1732615340838,13,1
136051.820832361,11548.825777164535,472.50827475448625,7,0
106815.89446659108,26644.713773942858,627.6759391725732,17,0
132372.73116444232,38568.71021361965,618.9871917729586,14,0
144342.5426400595,26825.93184603183,807.9297815365155,18,0
36333.327024247534,21245.992861488743,734.5199726869507,17,0
32556.339934962936,26370.108762023792,771.2662155316355,14,0
124443.01745665264,43190.18144933632,790.1757374860551,11,0
132596.38768224214,49569.426422778095,740.7021699052392,17,0
95888.98471413813,33401.4480180246,483.0846935814092,4,0
67580.07120756767,40704.98191919153,418.257134233975,14,0
104841.85268977909,5651.99087716799,614.4720359115759,8,0
59736.32943701945,44616.39842860577,679.2625740493253,7,0
50990.139979950865,47932.239196756316,512.6123829297412,7,1
83458.87723854452,30882.620379090673,766.5862574804806,2,0
48099.997588829356,38921.21879270989,828.3116260498908,12,0
82881.46908097249,28073.51343320337,613.1676493755435,12,0
144358.84571026434,17879.168320501536,551.12563421892,11,1
129171.92463026076,43351.15873923558,763.587914318385,14,0
142412.01953500288,31857.65203981738,313.34825084416264,13,0
124822.76673015661,31072.238770613316,370.95693870883645,0,0
66117.62167301596,34660.94917285429,765.1117124534474,1,0
125565.88101170267,43520.14246229818,702.6157221063959,3,0
139979.04666191782,37935.7756596934,528.8751840123793,12,0
143114.65241881707,14500.588739708535,788.8685217484228,9,0
108815.72058904961,26007.05949832938,493.3020582049629,12,0
47477.663695964715,49113.42493937928,648.6149468268046,0,0
25164.789937409812,29955.232119324857,648.8839586792537,10,0
39136.02966082025,47221.04090618594,401.3825409378299,17,1
145521.0993262129,41601.62688408752,456.66845489023194,8,0
80072.58714506002,34971.05488139414,803.8038074828471,5,0
131148.18192816747,20721.434119688987,400.8781695863794,12,0
80455.73996257785,18694.370638644752,395.46604201619346,4,0
105906.28584977913,33953.94793839146,563.7885105536307,9,0
23138.301025903373,24465.255838088484,350.70855253081254,4,0
52482.442553517685,40943.91302675272,792.0444039414053,9,0
76715.00640553661,39220.55327930881,355.0820260718591,4,0
101982.03613004122,19045.871903233143,639.106612262437,19,0
42297.754446913204,36622.79523777929,486.880021044925,10,1
119391.69035516371,27254.758554373282,742.3500870090686,4,0
67372.61179771085,19548.14453662987,624.3959101721462,4,0
126266.58500040497,23583.496674408798,513.568377593691,16,0
32735.981751358748,45290.83402455178,841.1301414996459,4,0
108368.35639870835,21178.296145514323,336.42704365604186,0,0
58132.68331684633,17932.96729937561,617.7824667768722,12,0
123399.81263594034,20831.324931956202,844.2625713492247,3,0
72282.15551551338,14657.829629391126,680.0239537671594,7,1
106495.45219426363,29508.57443283479,706.8732974032062,19,0
141459.68492274155,11634.639634513951,317.6501295187173,5,0
22681.462161789364,41784.97038966124,311.74973970332934,14,1
21445.181703468574,15151.111126053174,319.86056159020603,14,0
120136.30278297275,31912.476239284057,845.4481461969276,15,0
104031.09669605015,10626.14745139521,838.7358684074683,8,0
58087.363665576246,49030.39166964468,483.979909170344,4,1
84271.57136065411,25455.895650214123,460.03999894620586,15,0
25451.636527852937,41997.71033414665,380.2773100348144,6,1
45017.9286969613,39589.15260424927,481.02716454061715,2,1
75184.52868853178,37116.187121555544,503.58246180099866,9,0
128425.7741087927,42231.41920420744,711.5555492174685,15,0
82356.73377181104,9520.862389686761,776.461454105854,11,1
96227.12558837724,35532.373886238296,710.7043158577635,8,0
133587.99295919144,16962.22558732015,655.5613056025649,15,0
60146.458766549884,40364.22488299654,721.2450429488388,8,0
111090.91174326726,48059.094193155,706.1736135334929,6,0
132016.74362817293,45567.02884292131,561.6623315517171,10,0
46340.04109050297,10172.850011314975,484.7182713537468,16,0
66342.16146921822,21629.858930276947,455.52939428267973,9,0
147375.32260561618,21394.52407389199,673.6455027320299,14,0
147818.41342350742,10503.331986178877,827.6172684448738,9,0
49019.89093821193,9415.672400607236,619.5800954145966,1,0
28637.959056041655,22320.056073613174,801.8895763597463,15,0
55219.80947030687,49643.21977234301,307.82615403512114,6,0
71705.15444947933,30602.419297982382,736.9588557048032,14,0
77330.72812105127,32980.17328719153,769.4814618780438,16,0
100444.81995295508,26195.850950840704,647.0466108690327,12,0
136935.35881710105,34804.87485368103,813.7335496489512,18,0
62945.24154793112,48049.79363351463,624.4521460847147,7,0
130497.9896148971,31491.40791264763,432.2952963897121,8,0
32152.259720461498,7926.730687453697,418.64447619650684,18,0
25443.71086651791,27180.075612568937,605.7099466809934,16,0
85525.87380604996,49673.80729633781,798.5661617729161,9,0
27756.089032978634,22433.122426741847,339.80237016529236,13,0
71023.67416044991,31724.655674651247,632.414781716001,11,0
136581.15519300045,9798.654354296767,723.3919101401135,19,0
51392.79470697154,11353.122443145512,363.471138292963,6,0
111776.85076623742,44360.66539192831,364.22332989160714,8,0
59307.50101070869,18515.508271322513,501.3703981682734,17,0
25839.60718147763,18745.307300956687,450.6346454523443,6,0
92369.77558334022,22424.584820104767,409.07278739152935,3,0
128530.95376977773,48491.54028070351,409.28179548623984,7,0
73230.89828454053,8797.57232165944,371.8679678336597,17,0
100248.19743955132,41844.38461481007,635.9697071950739,14,0
137003.06769550435,20370.10444096939,678.4690819712479,6,0
122660.2866558084,43226.06116934637,686.6149247834745,7,0
45203.93192106651,49629.00422770441,592.7946868762333,0,0
115339.91471745075,20690.033459528655,824.0984483160616,10,0
85246.09327081975,10821.036479555987,784.2930276745362,9,0
116975.68502519101,11496.897409231771,826.697128466454,4,0
84287.02156788835,39143.34009271337,513.8375129699479,1,0
36634.56133407937,11521.469855216143,782.7807379752635,1,1
94088.22806960109,16718.970584058647,719.5810846737861,18,0
83977.41901165419,14197.925464793589,486.9850966687072,15,0
87329.82537338743,21005.535381394213,358.62629217732064,10,0
134257.31897396315,8346.495881735937,675.4416874432443,13,0
136328.8160718127,43553.41170832661,375.0487782670342,4,0
78959.82387954339,43706.58403104471,461.5766938506116,3,0
79245.16536641149,23581.98043172104,575.200517044083,18,0
86974.30465344008,32543.94060605639,673.9353943316602,9,0
87546.6061834534,33887.82069069371,809.4252114585177,8,1
143550.32874328463,38716.615190566794,626.2820246669481,17,0
104422.06075907416,28431.0539394823,669.2772048196522,4,0
56069.40933543271,27965.12204487587,470.5076175830379,16,0
89099.7836040187,33408.66997976949,678.0109390356963,17,0
101539.06577803777,36637.177805144485,540.784566401541,0,0
103170.32373181538,20601.066966316328,771.3121505860756,13,0
96083.04941096375,19866.671297096676,515.8477826458109,13,0
43105.700100799855,17137.328184315913,557.5496119111062,13,0
24367.114580335972,29698.09498907368,537.9232663006418,0,0
63919.59680769107,21207.006030009758,746.1175588690618,3,0
75577.88009283296,29314.097046843435,824.5345583565479,6,0
28034.55114489126,23269.31446221147,480.0019655408007,11,0
125945.75394257999,42653.03821486974,561.2653454191422,12,0
64730.066876335586,8290.860788545733,688.2594466812795,14,0
138772.2570032056,30749.47671221036,792.459892119102,19,0
40073.31401949447,30903.068776423897,571.5353832653113,1,0
27401.544401850748,22267.278974241493,359.8914295247,13,0
82701.09357022183,23945.940255341444,502.7692609257268,11,0
44586.81378734186,41005.91123973179,602.6990369920621,12,0
141861.90582512197,17630.316961715067,529.6385332813179,13,1
21339.441798986063,44213.17061417733,402.60564973343855,2,1
73640.55775767454,45335.4486860612,320.34422243876963,12,0
140477.21027487188,34277.86869809881,678.0747663439422,7,0
69974.36687486988,39778.59711686443,846.0054549274283,15,0
32104.206478059896,32582.63877595198,805.5636486431395,5,0
59376.34257203232,28636.660118596625,675.7990009734474,10,0
84741.35119847636,48500.49894126033,762.841394684036,14,0
44069.7193546333,17719.473390235886,440.6501901569562,18,0
80653.02166862405,11936.792598940046,642.3389398431455,1,0
128724.61545215888,17936.841341413186,333.332318469431,10,0
133440.3361255597,32658.152377075032,688.9511600218518,19,0
26403.895512395175,13333.254714551465,833.4297864633477,19,0
40917.43654683455,45896.631945184134,773.4385189698226,8,0
55787.71764968454,23496.09802994267,593.9424811244005,3,0
97332.56061538824,43248.32952313296,733.8071206220271,16,0
66929.31864302073,16215.644503796751,819.1443454714905,7,0
129725.3187479898,19092.57597872364,418.8096678665685,15,0
113167.34287678188,7665.052872762346,736.2921821375579,0,0
33059.28300475607,16599.546148350826,448.4158268828694,9,0
101192.47532657186,27064.121853348563,782.3210820668165,6,0
34691.6412951072,47576.1612975459,354.09497812958,14,1
53154.63705273981,22500.63382511742,398.0201303784128,0,0
43123.182359449645,33788.47457675057,696.339054909491,15,0
42498.053396091644,24246.955286095457,396.12762712478695,1,0
100131.4182209917,7105.633284557356,386.9298660466744,2,0
93268.639932041,27658.96816535162,605.5067825693795,14,0
42883.65986240449,7966.114101676439,759.242980739989,17,0
148722.46470439614,44766.49660688912,447.657083901046,14,0
74838.77520787819,38886.663287791125,762.6260004880168,3,0
32619.01266014176,22039.316206356478,744.3743681002861,2,0
35673.972204164966,33809.83997860804,618.5079705276346,6,0
95906.18278445731,10041.266989099944,655.6095145279985,19,0
147279.02243985148,36614.97441331929,322.2426526365495,18,0
94353.64321049572,42022.958404616125,501.9245570670423,7,0
143375.39196016284,41978.55418422055,444.86721211509393,6,0
77737.27059854349,17792.489646079513,382.50212340010984,3,0
76659.34347476155,16868.578787457198,514.3126310363398,9,0
85000.95671106469,28462.895955620534,495.1973079910881,9,0
110665.30956022219,48549.74728684318,700.8904229713498,14,0
67790.07563867324,46423.533992273835,628.9529872622143,17,0
132305.1842482644,21183.73167901918,802.2050378411107,9,0
23806.58001985901,40092.327778236984,379.9741706807114,8,1
77169.3453536975,46459.299384115584,332.8617329279393,8,0
86428.94049738933,16741.690957292227,594.0342831201208,15,0
98914.1909742025,42363.30423213229,300.5649262359318,16,1
55889.34860756222,17055.303210912945,733.2454187242311,15,0
75572.39622815858,20447.69566492448,578.2850887767552,5,0
82989.90752782737,13946.931088283936,568.4360668318415,4,0
109298.29722881773,27818.590958272107,499.3727882982959,6,0
120560.74401565582,42948.990241755855,506.2356098818194,12,0
115917.55255469233,28762.346184598053,537.1235230378607,7,0
64405.796797646086,10554.800436189389,308.8177894343166,0,0
149928.56798895527,16329.916950222649,345.95018296891254,9,0
130326.49053233332,30328.78402766025,577.7764110061803,19,0
53803.03850884596,31243.43550067521,382.56724587089224,19,1
45363.75473746758,30960.76565951914,728.3194345908489,0,0
60822.76257584076,8465.157162779718,450.9668457024892,19,0
78804.83088995384,38916.31516856394,353.8448005421282,13,0
130603.9191815498,45924.2689545053,429.3654592468974,14,0
121187.09429328948,27973.352647845495,496.4040265856835,5,0
130661.99605576388,37347.31790473383,319.424134727186,19,0
55354.4249383427,46130.69714164481,377.92153841248097,1,1
97149.9589187387,33918.02397266071,478.1157149626358,6,0
56822.37809605868,35344.657599397295,470.7642605953703,19,1
34173.01089353411,37463.19860227796,740.2126831079115,18,0
108945.70665170849,16722.610315432932,763.7905114219592,4,0
38589.68165540704,31220.504362257234,406.3802295289525,7,1
106800.70902184129,42897.88015450053,368.16693615206606,2,0
104235.3596377032,18327.32286173378,648.7893663767801,12,0
125332.2977751222,45372.67248185871,742.5429556324873,5,0
38142.09859326337,32917.18773945344,830.0477034732723,13,0
121852.41930614541,24042.86831448753,303.73795661058284,6,0
149905.94837301082,33043.233263013186,527.5229623847424,10,0
130635.51831616728,23083.695756008437,703.6933087519121,8,0
117735.56992259661,42711.602083167854,755.7076143808949,9,0
106081.49611031199,26704.336103041867,334.25727177570377,19,0
74831.59300910583,45554.601188945155,674.3379857052701,16,0
114965.02182590829,27941.36363815219,458.9162945694335,7,0
114143.14456825891,34716.57753368242,341.02832763321896,5,0
102094.77674934747,49898.498945308274,569.0064199650669,10,0
123516.1891787177,11613.46284538435,386.9843387622803,2,0
78339.30549548852,38152.811693003256,705.3541349339266,5,0
35762.85257721078,11249.25025621701,707.6939898346994,16,0
92678.80458920087,42748.98645939783,763.1372707431302,6,0
54455.65873247454,31840.402152290524,507.6627768312637,5,0
69976.30266578952,47217.180227290664,307.320388476854,12,0
22263.93751235938,43968.04708751907,442.85476610596385,13,1
69762.77642932483,8369.241686097055,557.2964347389022,18,0
125144.1437976091,11178.614375548741,681.7062036788277,7,1
90553.90770197312,32052.691787307132,510.1223221277078,12,0
21274.068501416237,28324.158797393367,594.826617836926,19,0
81079.69663118015,12585.430877605006,588.3449731006442,8,0
57888.71419390297,10821.165272224242,390.7402921470741,4,0
82081.58520163225,30379.585254872592,642.677225044007,10,0
72610.05378822402,7201.469658874977,541.5884505129688,6,0
141157.2985424596,44318.08863290476,744.3552859088711,5,0
25353.048865192053,41318.73139111792,679.8361644708949,11,0
108866.44146665119,40341.64872699902,361.30805240865504,11,0
130633.45751922639,5719.871616833348,568.8171255201127,5,0
144701.0160045618,7143.842453573207,686.3718971718031,3,0
43092.70945075847,29742.76045178279,347.8564491940384,12,0
89069.6242556052,49749.156000238,735.8733679061473,11,0
25666.64505123755,20404.229043710828,422.1024830544197,14,0
84893.8581791615,20496.86673824048,576.6966375105294,7,0
36309.55164032765,11042.508508789251,817.3087081099499,12,0
128926.56771083275,35345.111168277566,614.2338291522562,10,0
34803.10033869743,34100.451004730254,533.2299484371711,10,0
86727.48685024439,9559.508737062159,303.7372100695285,10,0
87742.48896905799,26033.552918075802,373.3774925257429,18,0
146314.56473110872,35018.37089698884,618.2651368038933,16,0
105147.49022505546,27208.22613448672,571.603772359556,0,0
57419.23809998425,35346.361183914,500.10604660575723,12,0
51303.910291958004,41732.16788441704,807.7687369667645,19,0
36672.266733858436,35861.69449047954,482.86539558426745,8,1
118346.91412637774,32725.140612373572,595.4329160442586,10,0
109798.36530370402,43411.5615625022,612.7923752382715,8,0
99284.02655005378,45526.48555414047,590.1076145351574,16,0
25309.257583498485,22499.889672911188,562.6719653470545,6,0
119167.75263125828,12796.244947574867,485.3850548065494,7,0
103445.3850293023,41803.71818036227,799.8199981717908,1,0
145305.5528543635,14618.889828476742,547.9417939675296,13,0
96336.27688398557,46802.780138708855,590.6468770403417,9,0
59513.74786602206,6029.507534985655,661.0628911066333,8,0
69597.67178461162,46457.20321786866,337.2108233373441,0,0
42859.29169917022,31513.234667542823,729.7084778047849,11,0
113978.84368618007,39863.39524307966,581.8790205473196,13,0
112003.81580282429,22932.166417898203,661.4473147147318,18,0
46084.50201209792,49627.2331358996,724.6066359775302,10,0
40603.61201369621,15239.814240483069,780.754664920318,8,0
30010.6413162853,16895.464818717865,515.7212293241121,16,0
138556.84667862862,7314.459981686282,746.2864409752403,19,0
50299.07838033065,47321.30133776472,442.36029256124596,5,1
64741.25847773451,25521.318661940426,663.1846080265515,5,0
56465.58608907378,35368.35866237071,356.4890153738017,19,1
73771.19833940284,35934.83273582783,311.0167570832414,9,0
112826.34391972283,44352.59415272049,352.6697193619518,9,0
133177.43238441698,34921.636279088416,475.6603676093617,16,0
43737.83743871022,30290.953203688423,317.10203760356535,13,1
109233.60468635146,36964.33358859696,646.7701997029944,4,0
65833.07849152308,38793.68595514069,474.09949611024564,2,0
147468.53187864806,13366.757581181688,705.0068372428639,10,0
58859.490706929995,9935.016753953885,325.2533249482831,18,0
20935.084281021795,8368.19827185034,419.185861601124,19,0
87033.19662257987,21832.40725351415,524.4018839313342,18,1
39595.040955871904,27410.010792698537,510.4583592617255,13,0
25784.27548639188,32704.245423043736,372.0492700599873,14,1
110775.00015320211,48111.55338603245,846.7752474699114,2,1
115193.70672609935,19885.45190931528,456.44176945860977,2,0
79890.87170514533,39239.33234347735,696.5676465583047,8,0
107995.11717835504,28911.092881769822,421.01468346644504,10,0
89971.1282721274,14904.046943911258,782.8181658993462,14,0
101874.14400385112,32688.744310794158,513.2670705823308,16,0
97571.51651443496,48522.928023036664,795.4963689440075,11,0
106556.95932722701,10593.873466307257,488.0092057986841,16,0
45951.98432751227,27827.5894047153,304.7541018233024,8,0
54931.86060477103,7322.37593677377,584.3612370931537,12,0
77195.20943599996,19454.7334503363,588.633364883103,7,0
77996.64122449423,32927.120491729605,365.90880053374957,5,0
120673.52250629755,42847.562121383955,429.2299653806108,6,0
67761.17569983916,37864.778977673195,730.9225750397421,0,0
41125.670287693705,25828.555019696323,320.21570354576255,9,0
52690.57616383987,45915.024069686595,569.2396776776743,14,0
47915.35530994969,18622.15992606968,591.7244678774596,13,0
115115.80250328286,38929.25346013249,678.7916333718682,3,0
81144.14990137768,26330.405978644812,320.60094707007437,3,0
112121.99073622785,45438.608960274905,622.1054798997552,8,0
74108.5584984915,40884.47697441921,301.7039201180008,14,0
135665.62832550769,45566.13475881928,445.84810200905486,11,0
147857.64000395552,14641.153202393301,574.8263404240647,8,0
107079.52613133952,35066.76944522936,801.2047355840893,2,0
132295.63244070846,38230.8533636738,369.62439880304447,14,0
86031.32473236814,38408.64193771672,393.1090209518013,10,0
141500.70924600802,27680.02027103019,668.0875354111051,5,0
128106.24313746764,5506.273505657864,506.1739316023194,14,0
148931.21432958508,16764.385274108372,642.8817710575795,6,0
101002.18559261147,19548.53937519715,848.599791923847,18,0
121296.8762348697,43341.64777767927,842.7794137418697,13,0
90572.85819716775,42839.86176968991,494.54246872193175,3,0
53685.61355528497,9710.604681700246,577.1589446036579,0,0
66118.1722468685,47742.61467970659,797.5795872461663,12,0
136220.7039150711,13210.586899317093,350.69221432470664,10,0
27273.233057820675,23646.17530854145,548.7671471102659,17,0
96892.38518967306,14682.063474983994,507.6675415740524,8,0
68422.92422553412,43714.96109732109,462.18552496354846,10,0
70270.02994072225,38723.09143366903,846.8123165572915,5,0
134994.25683378975,20908.796309951176,703.4521116848078,15,0
130996.90869100945,35684.53817117249,513.8108458161071,4,0
97849.50882442093,13296.509787719406,755.9620404159805,0,0
55479.45016256341,22203.369156920075,569.3163553916313,13,0
81809.32500106312,21969.841475214867,780.0534268023223,18,0
73078.1411925981,15707.150677462902,446.5089150968181,5,0
65970.34379632439,44434.042231229716,422.980125062886,11,1
33362.12521244853,35548.05809656068,436.00767468609615,6,1
90604.80527299165,17597.268975370967,596.1643168687788,9,0
59238.06872368287,15895.43422830668,460.222365135324,9,0
105905.0325805787,5807.906194965757,380.9158262805113,12,0
61496.511657318995,20596.201420655958,847.0453551781526,6,0
76051.25410752423,28704.707749189318,795.2382750927756,18,0
26806.848645272978,17496.99238587694,649.2568406211938,0,0
149029.9490877121,36520.62243933965,790.3485806581702,14,0
85989.34982577286,23528.72880550698,814.5045056293004,13,0
23150.887241342465,19234.302665480052,671.8595605262095,12,0
90359.98563894872,47257.5946455649,585.2738782802195,6,0
133146.01990973446,16826.03947796626,785.1009857180725,11,0
120431.77745460634,22921.592904349534,612.2883483021003,7,0
111117.86893682904,22203.085483434737,369.7402985696307,14,1
38130.405097874536,15853.925555206175,501.7708002516282,16,0
105505.8202683714,14786.453291468752,545.2565234544574,11,0
119618.78914159384,18607.100846603164,814.4529588745776,12,0
94414.47831551456,43890.62764690314,662.5520097682023,7,0
136057.37058764568,39518.729925318075,781.40265953774,9,0
56008.671632035104,35644.97813720235,716.675435461965,6,1
51478.810966102574,25569.634668912204,470.4234875874756,1,0
133044.06684254398,27848.929308467155,695.2899461853008,15,0
101301.77158888882,17021.248047205714,407.414854758131,3,0
20188.138667729912,8344.216122616293,524.4801964446071,5,0
65907.08310643682,19896.8250524217,743.3505214357626,6,0
131521.2781559077,27301.269019656476,636.5610390533756,18,0
23551.53651342663,7579.08709336996,753.9768782739382,3,0
20422.230673996153,8970.498592569791,440.08697029252824,9,0
56563.70776826687,16836.135479805525,712.3618578350122,3,0
138820.00481120613,21518.61681167427,411.27839879301007,19,0
137192.08559110214,22699.256500341733,599.9172948189039,4,0
87439.05295419603,10304.87298296023,538.4440269499372,13,0
91920.79324815093,15161.960954065496,606.0617217739439,10,1
63161.041471234545,16774.126342862393,374.54338321554985,1,0
51685.76606361529,8043.569429056079,498.6753315321564,8,0
125978.84104757538,19674.486526536377,666.7971069763955,11,0
33818.33186495339,8249.970773997826,607.191936744565,0,0
83356.06821422264,36655.602939935154,601.9333674015008,14,0
102471.64373462099,22372.14949507897,580.95656167219,5,0
33478.4377482338,19703.85752202686,819.1367005213831,16,0
87548.922411405,10693.49771766231,814.0133338668538,14,0
95077.76742861762,15192.664495020312,498.07973503906186,13,0
116524.48786595743,15471.734402260563,493.54225637131265,18,0
50528.686389179275,49334.189669298634,605.1941511151836,8,1
58132.575427798576,42590.7220778822,352.5834562765643,2,1
94037.74906229434,5686.803123504423,466.6536854221338,14,0
147806.43329760985,32757.646584581587,426.977161190645,16,0
48274.11376661487,16515.95433898657,422.8643175850357,1,0
148167.4975260503,9696.961796881293,651.1780392423973,3,0
112864.52929708257,36751.98934038896,511.3926838892821,13,1
127390.66905190301,10922.249726075715,394.14040611706844,10,0
31653.3648707241,24968.335078838107,788.1645147432678,11,0
59054.62436598219,33447.43241779659,780.7817783657867,15,0
27505.716354627537,29952.26402697449,774.3546079427293,11,0
68301.10935041278,48993.30942362343,514.9097182417861,1,0
147567.65578960674,40358.41759051351,331.3403494307488,6,0
33685.498086824,39838.70192573704,358.7081098419398,2,1
93108.46170825593,21001.792733646405,451.82644387421453,2,0
20789.1809657956,5377.797143786376,420.98350225976003,12,0
112648.76608572814,38048.491835180976,780.6920910818594,6,0
45635.05000836534,49987.94379330526,842.4969992140927,4,0
36845.98982621918,23264.5598484627,749.1705142824912,4,0
63812.315580902396,49348.33245307028,701.4168965120537,19,0
120235.7587320676,11376.86492904559,623.7432769600227,5,0
33859.701220457406,18343.055823652285,723.4495645489301,12,0
49879.069453830394,12682.71192841118,820.868321705815,6,0
21100.37481025024,26382.91878170671,630.7395684488945,1,0
145893.93215043034,40864.16306782492,385.03728421090864,8,0
96978.9279985523,20329.776119207927,390.12207449779584,18,0
113586.95273001093,45780.30217183421,621.1245417207224,1,1
104679.81225028189,29517.36859984033,483.4076968816443,12,0
38767.39265305767,25944.098618384476,800.6360563847331,7,0
97342.19206921924,40416.61289878743,636.4032836097848,15,0
37084.02736836407,9564.957366880306,672.0709373828481,0,0
72160.73901520664,39818.86120448036,303.2013905554964,10,0
93965.20767028809,15932.840007777202,574.3667036344427,7,0
92654.54483328026,17636.56462324569,537.1405967639014,19,0
35479.54537775632,31975.419799403593,688.2295212221431,0,0
24476.676054047883,45587.04912707923,510.4512631833511,6,0
123770.4608035958,31028.312739688918,837.1162675379393,8,0
114369.9168094807,34202.72069575191,668.611749856021,1,0
30636.457593415947,39946.756532237334,662.9550832284242,18,0
36564.01744420195,16669.614154661904,805.6376296168905,5,0
136035.89093065064,42225.515276186416,847.3626586440902,4,0
119986.75721083139,23808.20670802174,408.8013790941623,12,0
149500.83850816765,12904.506207102313,745.7932287681003,9,0
53018.36839665282,20755.313575750624,389.2757224271151,0,0
83414.38855294594,16075.90002732014,551.3738991798155,17,0
50739.74488810624,15292.112231104064,355.10197238285855,13,0
100964.01800205027,17715.343942362473,642.8540381569406,11,0
35003.85108187134,13141.886663394027,557.6849898727912,5,0
36541.6124565943,35046.57906871893,645.7844215791433,13,0
29345.425882665942,31099.629066580274,672.8784139384771,16,0
110166.1906943417,34179.88518425428,640.687737517181,6,0
84229.43506631689,20467.612572267222,461.71601743405523,2,0
100305.0581261019,39638.003115832,760.3275364840179,16,0
134309.13605661667,10832.393342937414,603.4274096563183,9,0
116242.70301819663,30701.15192576121,569.4181452692417,2,0
80023.97936166983,17395.383751091325,842.8850923291809,15,0
147966.27849124942,28742.445531392514,455.9293486885623,5,0
79313.29314845652,19563.67288581076,590.4166676923452,3,0
34618.58752035932,40573.02942910829,675.2785182343953,19,0
149045.1171428531,45107.23274771425,368.87426311327846,8,0
22966.69490193015,38416.155051723406,494.83184828059444,6,1
91484.86273340778,12901.267078216106,740.9287937985293,15,0
60182.41353096221,17369.010427476303,430.2170290299065,5,0
85461.77963220802,46371.112948328715,571.3097006969837,11,0
92632.68383728781,24674.905744619056,646.8468332906341,2,0
51212.46651620339,47353.11842071701,669.1392943191801,11,0
92391.63824584403,22660.325998802004,700.5707431263043,19,0
118287.94456071987,47829.85972657987,776.2875243736194,13,0
54646.27884171979,46658.25444799989,516.0726936685007,13,0
69845.39733080793,34723.710049397734,688.647559280121,8,0
54871.55011132753,5397.217180767628,702.6960562736383,3,0
126672.76502846633,23015.06068891716,465.15077156984466,19,0
114247.69369724757,46005.580836301815,832.4868726164027,14,0
133255.53683839296,44829.96300986516,775.8705454371341,6,0
42106.48607721571,13432.451004325116,459.4237307847602,19,0
29565.3529607677,22963.212318609618,671.2877721778432,18,0
35519.855501627535,42597.94675457622,694.7903489526117,5,0
40932.383267150726,31004.503396252447,537.3159999514586,18,0
89300.7458877243,43128.465505079024,775.0588072675315,6,0
